Format	| RIFF WAVE
Size	| 1739790 Bytes
fmtSize	| 24 Bytes
Cmpresn	| No
Chanls	| 2
SmplR8	| 48000 Samples / Second
Byt/Sam	| 4 Bytes
ByteR8	| 192000 Bytes / Second
D8AChnk	| 70 Bytes in
D8aSize	| 1739712 Bytes
Time	| 9 Seconds
62715	62715	
62744	62744	
62774	62774	
62803	62803	
62832	62832	
62861	62861	
62890	62890	
62921	62921	
62950	62950	
62979	62979	
63009	63009	
63037	63037	
63067	63067	
63096	63096	
63125	63125	
63155	63155	
63183	63183	
63213	63213	
63242	63242	
63271	63271	
63300	63300	
63329	63329	
63359	63359	
63388	63388	
63416	63416	
63445	63445	
63474	63474	
63503	63503	
63532	63532	
63560	63560	
63590	63590	
63618	63618	
63647	63647	
63675	63675	
63703	63703	
63733	63733	
63760	63760	
63789	63789	
63817	63817	
63845	63845	
63873	63873	
63901	63901	
63930	63930	
63957	63957	
63985	63985	
64012	64012	
64040	64040	
64068	64068	
64095	64095	
64122	64122	
64149	64149	
64177	64177	
64203	64203	
64231	64231	
64257	64257	
64284	64284	
64311	64311	
64338	64338	
64363	64363	
64390	64390	
64416	64416	
64443	64443	
64469	64469	
64494	64494	
64520	64520	
64546	64546	
64572	64572	
64597	64597	
64623	64623	
64648	64648	
64673	64673	
64698	64698	
64723	64723	
64747	64747	
64771	64771	
64796	64796	
64820	64820	
64845	64845	
64869	64869	
64893	64893	
64917	64917	
64940	64940	
64964	64964	
64987	64987	
65010	65010	
65033	65033	
65056	65056	
65080	65080	
65102	65102	
65124	65124	
65148	65148	
65170	65170	
65192	65192	
65214	65214	
65235	65235	
65257	65257	
65279	65279	
65300	65300	
65321	65321	
65342	65342	
65363	65363	
65384	65384	
65404	65404	
65425	65425	
65445	65445	
65466	65466	
65485	65485	
65505	65505	
65524	65524	
8	8	
27	27	
45	45	
65	65	
83	83	
102	102	
121	121	
139	139	
158	158	
175	175	
193	193	
211	211	
229	229	
247	247	
263	263	
280	280	
297	297	
314	314	
330	330	
346	346	
363	363	
379	379	
395	395	
411	411	
427	427	
442	442	
457	457	
472	472	
486	486	
501	501	
516	516	
530	530	
544	544	
558	558	
573	573	
586	586	
599	599	
613	613	
626	626	
639	639	
652	652	
664	664	
677	677	
690	690	
702	702	
713	713	
725	725	
736	736	
748	748	
760	760	
770	770	
782	782	
793	793	
803	803	
813	813	
824	824	
834	834	
844	844	
854	854	
864	864	
872	872	
882	882	
891	891	
900	900	
909	909	
918	918	
926	926	
934	934	
943	943	
951	951	
958	958	
967	967	
974	974	
980	980	
989	989	
995	995	
1003	1003	
1009	1009	
1015	1015	
1022	1022	
1028	1028	
1035	1035	
1041	1041	
1046	1046	
1052	1052	
1057	1057	
1062	1062	
1068	1068	
1072	1072	
1077	1077	
1082	1082	
1087	1087	
1091	1091	
1096	1096	
1099	1099	
1103	1103	
1107	1107	
1111	1111	
1114	1114	
1118	1118	
1121	1121	
1124	1124	
1128	1128	
1130	1130	
1133	1133	
1136	1136	
1138	1138	
1139	1139	
1143	1143	
1144	1144	
1147	1147	
1148	1148	
1150	1150	
1151	1151	
1153	1153	
1153	1153	
1155	1155	
1156	1156	
1157	1157	
1156	1156	
1158	1158	
1159	1159	
1158	1158	
1158	1158	
1158	1158	
1158	1158	
1159	1159	
1159	1159	
1158	1158	
1157	1157	
1157	1157	
1156	1156	
1156	1156	
1154	1154	
1153	1153	
1152	1152	
1151	1151	
1149	1149	
1147	1147	
1146	1146	
1144	1144	
1143	1143	
1140	1140	
1138	1138	
1136	1136	
1135	1135	
1131	1131	
1129	1129	
1126	1126	
1124	1124	
1121	1121	
1118	1118	
1115	1115	
1113	1113	
1109	1109	
1107	1107	
1102	1102	
1099	1099	
1096	1096	
1093	1093	
1088	1088	
1084	1084	
1081	1081	
1077	1077	
1073	1073	
1069	1069	
1065	1065	
1060	1060	
1056	1056	
1051	1051	
1047	1047	
1043	1043	
1038	1038	
1033	1033	
1029	1029	
1023	1023	
1019	1019	
1013	1013	
1009	1009	
1003	1003	
998	998	
993	993	
987	987	
982	982	
977	977	
971	971	
966	966	
960	960	
955	955	
948	948	
943	943	
937	937	
931	931	
925	925	
919	919	
912	912	
907	907	
901	901	
894	894	
888	888	
881	881	
876	876	
869	869	
863	863	
856	856	
849	849	
843	843	
837	837	
829	829	
823	823	
817	817	
809	809	
803	803	
796	796	
789	789	
782	782	
774	774	
768	768	
761	761	
755	755	
747	747	
740	740	
733	733	
726	726	
719	719	
712	712	
704	704	
697	697	
689	689	
682	682	
676	676	
668	668	
661	661	
654	654	
646	646	
639	639	
631	631	
624	624	
616	616	
610	610	
601	601	
594	594	
587	587	
579	579	
572	572	
564	564	
557	557	
550	550	
542	542	
534	534	
528	528	
520	520	
512	512	
504	504	
498	498	
490	490	
483	483	
475	475	
468	468	
459	459	
453	453	
445	445	
437	437	
431	431	
423	423	
415	415	
408	408	
401	401	
393	393	
386	386	
379	379	
371	371	
364	364	
357	357	
349	349	
342	342	
336	336	
327	327	
321	321	
313	313	
306	306	
299	299	
291	291	
284	284	
278	278	
270	270	
263	263	
256	256	
249	249	
242	242	
236	236	
228	228	
222	222	
214	214	
207	207	
201	201	
193	193	
187	187	
180	180	
175	175	
167	167	
160	160	
153	153	
147	147	
141	141	
134	134	
127	127	
121	121	
114	114	
108	108	
102	102	
95	95	
89	89	
83	83	
76	76	
71	71	
64	64	
58	58	
52	52	
46	46	
40	40	
34	34	
28	28	
22	22	
16	16	
11	11	
5	5	
65535	65535	
65530	65530	
65524	65524	
65519	65519	
65513	65513	
65508	65508	
65502	65502	
65497	65497	
65491	65491	
65486	65486	
65481	65481	
65475	65475	
65469	65469	
65465	65465	
65459	65459	
65454	65454	
65449	65449	
65445	65445	
65439	65439	
65434	65434	
65429	65429	
65425	65425	
65420	65420	
65415	65415	
65410	65410	
65406	65406	
65401	65401	
65396	65396	
65392	65392	
65387	65387	
65382	65382	
65378	65378	
65374	65374	
65370	65370	
65366	65366	
65362	65362	
65357	65357	
65353	65353	
65350	65350	
65345	65345	
65341	65341	
65337	65337	
65333	65333	
65330	65330	
65325	65325	
65322	65322	
65318	65318	
65315	65315	
65311	65311	
65307	65307	
65304	65304	
65300	65300	
65297	65297	
65294	65294	
65290	65290	
65287	65287	
65284	65284	
65281	65281	
65277	65277	
65275	65275	
65272	65272	
65268	65268	
65266	65266	
65262	65262	
65260	65260	
65258	65258	
65254	65254	
65251	65251	
65249	65249	
65247	65247	
65244	65244	
65241	65241	
65239	65239	
65236	65236	
65234	65234	
65231	65231	
65229	65229	
65227	65227	
65225	65225	
65223	65223	
65220	65220	
65218	65218	
65217	65217	
65215	65215	
65213	65213	
65211	65211	
65209	65209	
65207	65207	
65205	65205	
65204	65204	
65202	65202	
65201	65201	
65199	65199	
65198	65198	
65196	65196	
65195	65195	
65193	65193	
65192	65192	
65190	65190	
65189	65189	
65189	65189	
65188	65188	
65186	65186	
65185	65185	
65183	65183	
65183	65183	
65182	65182	
65181	65181	
65180	65180	
65179	65179	
65178	65178	
65178	65178	
65177	65177	
65177	65177	
65176	65176	
65175	65175	
65175	65175	
65174	65174	
65173	65173	
65174	65174	
65174	65174	
65172	65172	
65172	65172	
65172	65172	
65171	65171	
65171	65171	
65172	65172	
65172	65172	
65172	65172	
65172	65172	
65172	65172	
65172	65172	
65171	65171	
65171	65171	
65171	65171	
65171	65171	
65172	65172	
65172	65172	
65173	65173	
65173	65173	
65173	65173	
65173	65173	
65174	65174	
65175	65175	
65175	65175	
65176	65176	
65176	65176	
65177	65177	
65177	65177	
65178	65178	
65178	65178	
65179	65179	
65180	65180	
65180	65180	
65182	65182	
65183	65183	
65182	65182	
65184	65184	
65185	65185	
65186	65186	
65187	65187	
65188	65188	
65188	65188	
65190	65190	
65191	65191	
65192	65192	
65193	65193	
65194	65194	
65196	65196	
65196	65196	
65198	65198	
65199	65199	
65201	65201	
65202	65202	
65202	65202	
65205	65205	
65205	65205	
65207	65207	
65209	65209	
65210	65210	
65212	65212	
65214	65214	
65214	65214	
65216	65216	
65217	65217	
65219	65219	
65221	65221	
65223	65223	
65224	65224	
65226	65226	
65227	65227	
65229	65229	
65231	65231	
65232	65232	
65234	65234	
65236	65236	
65238	65238	
65240	65240	
65242	65242	
65243	65243	
65245	65245	
65247	65247	
65248	65248	
65251	65251	
65253	65253	
65254	65254	
65256	65256	
65258	65258	
65260	65260	
65262	65262	
65264	65264	
65266	65266	
65269	65269	
65270	65270	
65273	65273	
65275	65275	
65277	65277	
65279	65279	
65280	65280	
65282	65282	
65285	65285	
65287	65287	
65290	65290	
65292	65292	
65294	65294	
65296	65296	
65298	65298	
65300	65300	
65302	65302	
65304	65304	
65307	65307	
65308	65308	
65311	65311	
65313	65313	
65316	65316	
65318	65318	
65319	65319	
65322	65322	
65324	65324	
65326	65326	
65329	65329	
65332	65332	
65334	65334	
65336	65336	
65338	65338	
65340	65340	
65343	65343	
65345	65345	
65346	65346	
65349	65349	
65352	65352	
65354	65354	
65357	65357	
65359	65359	
65360	65360	
65363	65363	
65365	65365	
65367	65367	
65371	65371	
65372	65372	
65375	65375	
65377	65377	
65379	65379	
65382	65382	
65384	65384	
65386	65386	
65390	65390	
65391	65391	
65392	65392	
65396	65396	
65398	65398	
65400	65400	
65403	65403	
65405	65405	
65407	65407	
65409	65409	
65412	65412	
65414	65414	
65416	65416	
65418	65418	
65420	65420	
65423	65423	
65425	65425	
65427	65427	
65429	65429	
65432	65432	
65434	65434	
65436	65436	
65439	65439	
65441	65441	
65443	65443	
65445	65445	
65447	65447	
65449	65449	
65451	65451	
65454	65454	
65456	65456	
65458	65458	
65460	65460	
65462	65462	
65464	65464	
65467	65467	
65469	65469	
65471	65471	
65473	65473	
65475	65475	
65477	65477	
65480	65480	
65482	65482	
65484	65484	
65485	65485	
65487	65487	
65489	65489	
65491	65491	
65494	65494	
65496	65496	
65497	65497	
65499	65499	
65501	65501	
65503	65503	
65505	65505	
65507	65507	
65508	65508	
65511	65511	
65513	65513	
65515	65515	
65517	65517	
65519	65519	
65521	65521	
65522	65522	
65524	65524	
65526	65526	
65529	65529	
65530	65530	
65532	65532	
65533	65533	
65535	65535	
0	0	
2	2	
3	3	
4	4	
8	8	
9	9	
10	10	
12	12	
14	14	
16	16	
16	16	
18	18	
20	20	
21	21	
24	24	
25	25	
26	26	
28	28	
29	29	
31	31	
32	32	
34	34	
36	36	
37	37	
38	38	
40	40	
41	41	
43	43	
44	44	
45	45	
46	46	
48	48	
49	49	
51	51	
51	51	
53	53	
54	54	
56	56	
57	57	
58	58	
60	60	
60	60	
62	62	
63	63	
64	64	
65	65	
67	67	
67	67	
68	68	
70	70	
71	71	
72	72	
73	73	
73	73	
75	75	
76	76	
77	77	
78	78	
79	79	
79	79	
80	80	
81	81	
82	82	
83	83	
84	84	
85	85	
86	86	
87	87	
87	87	
88	88	
89	89	
90	90	
90	90	
91	91	
92	92	
92	92	
94	94	
94	94	
95	95	
95	95	
96	96	
97	97	
98	98	
97	97	
98	98	
98	98	
100	100	
100	100	
101	101	
101	101	
102	102	
102	102	
102	102	
102	102	
104	104	
104	104	
105	105	
104	104	
105	105	
105	105	
105	105	
107	107	
107	107	
106	106	
107	107	
107	107	
107	107	
108	108	
108	108	
109	109	
109	109	
109	109	
109	109	
109	109	
109	109	
110	110	
110	110	
110	110	
111	111	
111	111	
110	110	
110	110	
110	110	
111	111	
111	111	
111	111	
110	110	
110	110	
111	111	
111	111	
110	110	
110	110	
110	110	
111	111	
111	111	
111	111	
110	110	
110	110	
110	110	
111	111	
110	110	
110	110	
110	110	
110	110	
110	110	
109	109	
109	109	
109	109	
108	108	
108	108	
108	108	
109	109	
108	108	
107	107	
107	107	
108	108	
107	107	
107	107	
106	106	
106	106	
106	106	
106	106	
106	106	
105	105	
104	104	
105	105	
104	104	
104	104	
103	103	
102	102	
103	103	
102	102	
101	101	
102	102	
100	100	
100	100	
101	101	
99	99	
99	99	
98	98	
98	98	
98	98	
97	97	
97	97	
97	97	
96	96	
96	96	
95	95	
94	94	
94	94	
93	93	
93	93	
93	93	
91	91	
92	92	
91	91	
91	91	
89	89	
89	89	
88	88	
87	87	
88	88	
87	87	
87	87	
85	85	
86	86	
85	85	
84	84	
83	83	
82	82	
82	82	
82	82	
80	80	
81	81	
79	79	
79	79	
78	78	
78	78	
77	77	
76	76	
75	75	
76	76	
74	74	
74	74	
73	73	
73	73	
72	72	
71	71	
70	70	
70	70	
69	69	
68	68	
67	67	
67	67	
66	66	
66	66	
65	65	
64	64	
63	63	
64	64	
62	62	
61	61	
61	61	
60	60	
60	60	
59	59	
59	59	
57	57	
56	56	
57	57	
56	56	
55	55	
54	54	
53	53	
52	52	
51	51	
52	52	
50	50	
50	50	
50	50	
48	48	
47	47	
47	47	
46	46	
46	46	
45	45	
44	44	
44	44	
42	42	
42	42	
41	41	
41	41	
40	40	
39	39	
38	38	
37	37	
38	38	
36	36	
36	36	
35	35	
34	34	
34	34	
33	33	
33	33	
31	31	
31	31	
31	31	
29	29	
29	29	
28	28	
28	28	
27	27	
27	27	
25	25	
24	24	
25	25	
23	23	
23	23	
22	22	
21	21	
21	21	
21	21	
19	19	
19	19	
19	19	
17	17	
17	17	
16	16	
16	16	
15	15	
15	15	
14	14	
13	13	
13	13	
13	13	
11	11	
11	11	
10	10	
9	9	
10	10	
8	8	
8	8	
8	8	
6	6	
7	7	
6	6	
5	5	
4	4	
3	3	
3	3	
3	3	
3	3	
1	1	
1	1	
0	0	
0	0	
0	0	
0	0	
0	0	
65535	65535	
65535	65535	
65534	65534	
65533	65533	
65532	65532	
65533	65533	
65532	65532	
65532	65532	
65530	65530	
65530	65530	
65530	65530	
65530	65530	
65529	65529	
65529	65529	
65528	65528	
65528	65528	
65527	65527	
65526	65526	
65526	65526	
65525	65525	
65525	65525	
65524	65524	
65525	65525	
65524	65524	
65523	65523	
65523	65523	
65523	65523	
65522	65522	
65521	65521	
65522	65522	
65522	65522	
65520	65520	
65520	65520	
65520	65520	
65519	65519	
65520	65520	
65518	65518	
65518	65518	
65518	65518	
65518	65518	
65517	65517	
65516	65516	
65517	65517	
65517	65517	
65515	65515	
65515	65515	
65516	65516	
65515	65515	
65515	65515	
65515	65515	
65514	65514	
65514	65514	
65513	65513	
65512	65512	
65513	65513	
65513	65513	
65512	65512	
65511	65511	
65511	65511	
65512	65512	
65511	65511	
65510	65510	
65511	65511	
65511	65511	
65510	65510	
65509	65509	
65509	65509	
65509	65509	
65509	65509	
65508	65508	
65508	65508	
65509	65509	
65509	65509	
65508	65508	
65508	65508	
65508	65508	
65508	65508	
65507	65507	
65507	65507	
65506	65506	
65506	65506	
65506	65506	
65506	65506	
65507	65507	
65506	65506	
65506	65506	
65506	65506	
65506	65506	
65506	65506	
65505	65505	
65504	65504	
65505	65505	
65505	65505	
65504	65504	
65504	65504	
65504	65504	
65505	65505	
65505	65505	
65505	65505	
65503	65503	
65503	65503	
65504	65504	
65504	65504	
65503	65503	
65503	65503	
65503	65503	
65503	65503	
65503	65503	
65504	65504	
65504	65504	
65504	65504	
65503	65503	
65503	65503	
65503	65503	
65502	65502	
65502	65502	
65502	65502	
65502	65502	
65502	65502	
65502	65502	
65503	65503	
65503	65503	
65503	65503	
65503	65503	
65502	65502	
65503	65503	
65503	65503	
65502	65502	
65502	65502	
65502	65502	
65502	65502	
65502	65502	
65503	65503	
65503	65503	
65502	65502	
65503	65503	
65503	65503	
65503	65503	
65503	65503	
65502	65502	
65502	65502	
65502	65502	
65502	65502	
65503	65503	
65504	65504	
65504	65504	
65503	65503	
65504	65504	
65504	65504	
65504	65504	
65504	65504	
65503	65503	
65503	65503	
65503	65503	
65503	65503	
65503	65503	
65504	65504	
65505	65505	
65504	65504	
65504	65504	
65504	65504	
65505	65505	
65504	65504	
65504	65504	
65505	65505	
65505	65505	
65505	65505	
65506	65506	
65506	65506	
65506	65506	
65505	65505	
65505	65505	
65505	65505	
65505	65505	
65506	65506	
65507	65507	
65507	65507	
65506	65506	
65506	65506	
65506	65506	
65506	65506	
65507	65507	
65508	65508	
65507	65507	
65507	65507	
65507	65507	
65508	65508	
65508	65508	
65507	65507	
65508	65508	
65508	65508	
65509	65509	
65508	65508	
65508	65508	
65509	65509	
65510	65510	
65510	65510	
65510	65510	
65510	65510	
65509	65509	
65509	65509	
65510	65510	
65511	65511	
65511	65511	
65510	65510	
65511	65511	
65512	65512	
65511	65511	
65511	65511	
65511	65511	
65511	65511	
65512	65512	
65512	65512	
65513	65513	
65513	65513	
65513	65513	
65513	65513	
65514	65514	
65514	65514	
65513	65513	
65513	65513	
65513	65513	
65515	65515	
65515	65515	
65515	65515	
65514	65514	
65515	65515	
65515	65515	
65515	65515	
65515	65515	
65516	65516	
65515	65515	
65517	65517	
65517	65517	
65517	65517	
65517	65517	
65518	65518	
65517	65517	
65517	65517	
65517	65517	
65518	65518	
65519	65519	
65519	65519	
65519	65519	
65518	65518	
65519	65519	
65519	65519	
65519	65519	
65519	65519	
65520	65520	
65520	65520	
65521	65521	
65521	65521	
65521	65521	
65521	65521	
65522	65522	
65521	65521	
65521	65521	
65521	65521	
65522	65522	
65523	65523	
65523	65523	
65522	65522	
65522	65522	
65523	65523	
65523	65523	
65523	65523	
65524	65524	
65525	65525	
65525	65525	
65524	65524	
65524	65524	
65524	65524	
65525	65525	
65526	65526	
65526	65526	
65526	65526	
65526	65526	
65526	65526	
65526	65526	
65526	65526	
65527	65527	
65527	65527	
65527	65527	
65527	65527	
65527	65527	
65529	65529	
65527	65527	
65528	65528	
65528	65528	
65528	65528	
65528	65528	
65529	65529	
65530	65530	
65529	65529	
65529	65529	
65530	65530	
65530	65530	
65530	65530	
65530	65530	
65531	65531	
65531	65531	
65531	65531	
65532	65532	
65532	65532	
65531	65531	
65531	65531	
65532	65532	
65532	65532	
65532	65532	
65532	65532	
65533	65533	
65533	65533	
65532	65532	
65534	65534	
65534	65534	
65534	65534	
65533	65533	
65533	65533	
65534	65534	
65534	65534	
65534	65534	
65535	65535	
0	0	
65534	65534	
65535	65535	
65535	65535	
65535	65535	
0	0	
65535	65535	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
1	1	
1	1	
1	1	
0	0	
0	0	
1	1	
1	1	
2	2	
2	2	
2	2	
2	2	
1	1	
1	1	
2	2	
2	2	
2	2	
2	2	
3	3	
3	3	
3	3	
3	3	
3	3	
3	3	
5	5	
3	3	
3	3	
3	3	
4	4	
5	5	
5	5	
4	4	
4	4	
5	5	
5	5	
5	5	
4	4	
5	5	
5	5	
5	5	
5	5	
7	7	
6	6	
5	5	
5	5	
5	5	
5	5	
7	7	
7	7	
6	6	
6	6	
7	7	
7	7	
7	7	
6	6	
6	6	
6	6	
7	7	
8	8	
8	8	
7	7	
6	6	
8	8	
8	8	
8	8	
7	7	
7	7	
8	8	
8	8	
7	7	
8	8	
9	9	
9	9	
9	9	
8	8	
8	8	
8	8	
8	8	
8	8	
8	8	
9	9	
9	9	
9	9	
9	9	
9	9	
9	9	
8	8	
8	8	
9	9	
9	9	
9	9	
9	9	
10	10	
10	10	
10	10	
10	10	
10	10	
10	10	
9	9	
9	9	
9	9	
9	9	
9	9	
9	9	
10	10	
10	10	
10	10	
10	10	
10	10	
10	10	
9	9	
9	9	
9	9	
9	9	
9	9	
9	9	
9	9	
10	10	
10	10	
10	10	
10	10	
10	10	
10	10	
9	9	
9	9	
9	9	
9	9	
9	9	
9	9	
10	10	
10	10	
10	10	
10	10	
10	10	
10	10	
9	9	
9	9	
9	9	
9	9	
9	9	
9	9	
10	10	
10	10	
10	10	
10	10	
10	10	
10	10	
9	9	
9	9	
9	9	
9	9	
9	9	
9	9	
10	10	
10	10	
10	10	
10	10	
9	9	
10	10	
10	10	
9	9	
9	9	
9	9	
9	9	
9	9	
10	10	
10	10	
10	10	
10	10	
10	10	
9	9	
9	9	
8	8	
8	8	
8	8	
8	8	
8	8	
8	8	
9	9	
9	9	
9	9	
9	9	
9	9	
9	9	
8	8	
8	8	
8	8	
8	8	
8	8	
8	8	
9	9	
9	9	
9	9	
7	7	
7	7	
7	7	
9	9	
8	8	
7	7	
7	7	
7	7	
7	7	
8	8	
7	7	
8	8	
8	8	
8	8	
8	8	
8	8	
7	7	
7	7	
7	7	
7	7	
7	7	
6	6	
6	6	
7	7	
7	7	
7	7	
7	7	
6	6	
7	7	
7	7	
6	6	
6	6	
6	6	
6	6	
7	7	
6	6	
6	6	
5	5	
6	6	
6	6	
6	6	
5	5	
5	5	
5	5	
5	5	
5	5	
5	5	
6	6	
6	6	
6	6	
5	5	
5	5	
5	5	
4	4	
4	4	
4	4	
4	4	
4	4	
4	4	
5	5	
5	5	
5	5	
5	5	
5	5	
5	5	
4	4	
3	3	
3	3	
3	3	
3	3	
4	4	
3	3	
3	3	
4	4	
4	4	
4	4	
3	3	
2	2	
3	3	
4	4	
4	4	
3	3	
2	2	
2	2	
3	3	
2	2	
2	2	
2	2	
2	2	
2	2	
3	3	
3	3	
3	3	
3	3	
3	3	
2	2	
1	1	
1	1	
2	2	
2	2	
2	2	
2	2	
1	1	
1	1	
1	1	
1	1	
1	1	
1	1	
2	2	
2	2	
2	2	
2	2	
2	2	
1	1	
1	1	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
1	1	
1	1	
1	1	
1	1	
0	0	
0	0	
1	1	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
65535	65535	
65535	65535	
65535	65535	
65535	65535	
65535	65535	
65535	65535	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
65535	65535	
65535	65535	
65535	65535	
65535	65535	
65535	65535	
65535	65535	
0	0	
0	0	
0	0	
0	0	
0	0	
65535	65535	
65534	65534	
65534	65534	
65535	65535	
65535	65535	
65535	65535	
65535	65535	
0	0	
0	0	
0	0	
0	0	
0	0	
65535	65535	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
65535	65535	
65535	65535	
65535	65535	
65535	65535	
65535	65535	
65535	65535	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
65535	65535	
65535	65535	
65535	65535	
65535	65535	
65535	65535	
65535	65535	
0	0	
0	0	
65535	65535	
65535	65535	
65535	65535	
65534	65534	
65533	65533	
65535	65535	
65535	65535	
65534	65534	
65534	65534	
65534	65534	
65535	65535	
65535	65535	
65534	65534	
65534	65534	
65534	65534	
65535	65535	
0	0	
65535	65535	
65534	65534	
65534	65534	
65534	65534	
65535	65535	
65534	65534	
65534	65534	
65533	65533	
65533	65533	
65533	65533	
65533	65533	
65533	65533	
65534	65534	
65534	65534	
65534	65534	
65534	65534	
65534	65534	
65534	65534	
65533	65533	
65533	65533	
65533	65533	
65533	65533	
65533	65533	
65533	65533	
65534	65534	
65534	65534	
65534	65534	
65534	65534	
65534	65534	
65534	65534	
65533	65533	
65533	65533	
65533	65533	
65533	65533	
65533	65533	
65533	65533	
65534	65534	
65534	65534	
65534	65534	
65534	65534	
65534	65534	
65534	65534	
65534	65534	
65533	65533	
65533	65533	
65533	65533	
65533	65533	
65533	65533	
65533	65533	
65534	65534	
65534	65534	
65534	65534	
65534	65534	
65534	65534	
65534	65534	
65533	65533	
65533	65533	
65533	65533	
65533	65533	
65533	65533	
65533	65533	
65534	65534	
65534	65534	
65534	65534	
65533	65533	
65533	65533	
65534	65534	
65534	65534	
65533	65533	
65533	65533	
65533	65533	
65533	65533	
65534	65534	
65534	65534	
65533	65533	
65533	65533	
65534	65534	
65534	65534	
65534	65534	
65533	65533	
65533	65533	
65533	65533	
65534	65534	
65534	65534	
65534	65534	
65532	65532	
65533	65533	
65534	65534	
65534	65534	
65534	65534	
65533	65533	
65533	65533	
65533	65533	
65534	65534	
65534	65534	
65533	65533	
65533	65533	
65533	65533	
65533	65533	
65533	65533	
65533	65533	
65533	65533	
65533	65533	
65534	65534	
65533	65533	
65533	65533	
65533	65533	
65533	65533	
65533	65533	
65533	65533	
65533	65533	
65533	65533	
65533	65533	
65533	65533	
65533	65533	
65533	65533	
65533	65533	
65533	65533	
65533	65533	
65534	65534	
65534	65534	
65534	65534	
65535	65535	
0	0	
65534	65534	
65534	65534	
65534	65534	
65535	65535	
65535	65535	
65534	65534	
65534	65534	
65535	65535	
0	0	
0	0	
0	0	
65535	65535	
65535	65535	
65535	65535	
65535	65535	
65535	65535	
65535	65535	
0	0	
0	0	
0	0	
65535	65535	
0	0	
65534	65534	
65534	65534	
65535	65535	
0	0	
0	0	
0	0	
65535	65535	
0	0	
0	0	
65535	65535	
65535	65535	
65535	65535	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
65535	65535	
65535	65535	
65535	65535	
0	0	
65535	65535	
0	0	
0	0	
0	0	
0	0	
65535	65535	
65535	65535	
65535	65535	
0	0	
0	0	
65535	65535	
65535	65535	
65535	65535	
0	0	
0	0	
0	0	
0	0	
65535	65535	
0	0	
0	0	
65535	65535	
65535	65535	
65535	65535	
0	0	
65535	65535	
0	0	
65535	65535	
65535	65535	
65535	65535	
65535	65535	
65535	65535	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
65535	65535	
65535	65535	
65535	65535	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
65535	65535	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
1	1	
0	0	
0	0	
0	0	
1	1	
1	1	
1	1	
0	0	
0	0	
1	1	
1	1	
0	0	
0	0	
0	0	
1	1	
1	1	
1	1	
0	0	
0	0	
1	1	
1	1	
0	0	
0	0	
0	0	
0	0	
1	1	
1	1	
0	0	
0	0	
0	0	
1	1	
1	1	
1	1	
0	0	
0	0	
1	1	
1	1	
1	1	
0	0	
0	0	
0	0	
1	1	
1	1	
1	1	
65535	65535	
0	0	
1	1	
1	1	
1	1	
1	1	
0	0	
0	0	
1	1	
0	0	
0	0	
0	0	
0	0	
1	1	
1	1	
1	1	
1	1	
0	0	
1	1	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
1	1	
1	1	
1	1	
1	1	
1	1	
1	1	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
1	1	
1	1	
1	1	
1	1	
1	1	
1	1	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
1	1	
1	1	
1	1	
1	1	
1	1	
0	0	
1	1	
0	0	
0	0	
0	0	
0	0	
1	1	
1	1	
1	1	
1	1	
1	1	
1	1	
1	1	
1	1	
1	1	
1	1	
1	1	
1	1	
1	1	
1	1	
1	1	
1	1	
1	1	
1	1	
1	1	
1	1	
1	1	
1	1	
1	1	
1	1	
1	1	
1	1	
1	1	
1	1	
1	1	
1	1	
1	1	
1	1	
1	1	
